deviceName;timestamp;processValue;workingOutput;workingSetpoint
reactor;2026-07-08T16:34:05.284372;621.82;84.17;624.15
reactor;2026-07-08T16:34:05.971101;621.87;83.38;624.15
reactor;2026-07-08T16:34:06.627575;621.93;82.47;624.15
reactor;2026-07-08T16:34:07.298743;621.96;96.18;625.15
reactor;2026-07-08T16:34:07.937126;622.02;95.24;625.15
reactor;2026-07-08T16:34:08.593610;622.06;94.80;625.15
reactor;2026-07-08T16:34:09.248458;622.10;94.34;625.15
reactor;2026-07-08T16:34:09.889055;622.15;93.73;625.15
reactor;2026-07-08T16:34:10.527665;622.18;93.27;625.15
reactor;2026-07-08T16:34:11.166777;622.23;92.73;625.15
reactor;2026-07-08T16:34:11.806396;622.26;92.40;625.15
reactor;2026-07-08T16:34:12.478890;622.31;91.84;625.15
reactor;2026-07-08T16:34:13.118691;622.36;90.96;625.15
reactor;2026-07-08T16:34:13.757677;622.39;90.38;625.15
reactor;2026-07-08T16:34:14.429843;622.44;89.77;625.15
reactor;2026-07-08T16:34:15.100059;622.47;89.47;625.15
reactor;2026-07-08T16:34:15.755376;622.53;88.56;625.15
reactor;2026-07-08T16:34:16.428458;622.57;88.11;625.15
reactor;2026-07-08T16:34:17.098461;622.60;87.80;625.15
reactor;2026-07-08T16:34:17.770741;622.65;87.10;625.15
reactor;2026-07-08T16:34:18.425017;622.70;86.47;625.15
reactor;2026-07-08T16:34:19.082645;622.74;85.81;625.15
reactor;2026-07-08T16:34:19.737208;622.79;85.09;625.15
reactor;2026-07-08T16:34:20.391976;622.82;84.58;625.15
reactor;2026-07-08T16:34:21.031962;622.87;83.85;625.15
reactor;2026-07-08T16:34:21.673064;622.92;83.13;625.15
reactor;2026-07-08T16:34:22.327770;622.96;96.92;626.15
reactor;2026-07-08T16:34:22.998895;623.01;96.23;626.15
reactor;2026-07-08T16:34:23.669633;623.06;95.55;626.15
reactor;2026-07-08T16:34:24.310440;623.09;94.93;626.15
reactor;2026-07-08T16:34:24.965187;623.14;94.23;626.15
reactor;2026-07-08T16:34:25.620815;623.18;93.71;626.15
reactor;2026-07-08T16:34:26.260780;623.23;93.05;626.15
reactor;2026-07-08T16:34:26.898861;623.26;92.52;626.15
reactor;2026-07-08T16:34:27.556520;623.31;91.81;626.15
reactor;2026-07-08T16:34:28.209743;623.36;91.06;626.15
reactor;2026-07-08T16:34:28.851565;623.39;90.69;626.15
reactor;2026-07-08T16:34:29.522304;623.44;89.96;626.15
reactor;2026-07-08T16:34:30.162477;623.48;89.55;626.15
reactor;2026-07-08T16:34:30.832093;623.53;88.93;626.15
reactor;2026-07-08T16:34:31.472270;623.58;88.21;626.15
reactor;2026-07-08T16:34:32.111465;623.61;87.76;626.15
reactor;2026-07-08T16:34:32.752505;623.66;87.04;626.15
reactor;2026-07-08T16:34:33.406486;623.69;86.48;626.15
reactor;2026-07-08T16:34:34.062998;623.74;85.87;626.15
reactor;2026-07-08T16:34:34.701987;623.78;85.41;626.15
reactor;2026-07-08T16:34:35.341357;623.83;84.77;626.15
reactor;2026-07-08T16:34:35.996798;623.86;84.38;626.15
reactor;2026-07-08T16:34:36.653979;623.91;83.68;626.15
reactor;2026-07-08T16:34:37.291971;623.96;97.18;627.15
reactor;2026-07-08T16:34:37.931547;623.99;96.62;627.15
reactor;2026-07-08T16:34:38.602756;624.04;95.90;627.15
reactor;2026-07-08T16:34:39.242090;624.08;95.44;627.15
reactor;2026-07-08T16:34:39.883501;624.13;94.69;627.15
reactor;2026-07-08T16:34:40.555815;624.18;94.02;627.15
reactor;2026-07-08T16:34:41.209871;624.21;93.60;627.15
reactor;2026-07-08T16:34:41.881579;624.26;92.98;627.15
reactor;2026-07-08T16:34:42.551509;624.31;92.48;627.15
reactor;2026-07-08T16:34:43.208974;624.34;91.98;627.15
reactor;2026-07-08T16:34:43.863471;624.39;91.15;627.15
reactor;2026-07-08T16:34:44.502554;624.42;90.73;627.15
reactor;2026-07-08T16:34:45.175493;624.47;90.09;627.15
reactor;2026-07-08T16:34:45.814563;624.52;89.24;627.15
reactor;2026-07-08T16:34:46.453081;624.56;88.68;627.15
reactor;2026-07-08T16:34:47.093806;624.61;88.04;627.15
reactor;2026-07-08T16:34:47.764098;624.64;87.73;627.15
reactor;2026-07-08T16:34:48.420977;624.69;87.24;627.15
reactor;2026-07-08T16:34:49.076858;624.74;86.47;627.15
reactor;2026-07-08T16:34:49.716806;624.77;85.90;627.15
reactor;2026-07-08T16:34:50.404237;624.82;85.05;627.15
reactor;2026-07-08T16:34:51.042971;624.86;84.63;627.15
reactor;2026-07-08T16:34:51.682625;624.91;83.93;627.15
reactor;2026-07-08T16:34:52.353243;624.96;97.56;628.15
reactor;2026-07-08T16:34:53.026572;624.99;96.79;628.15
reactor;2026-07-08T16:34:53.696466;625.04;96.35;628.15
reactor;2026-07-08T16:34:54.351304;625.09;95.99;628.15
reactor;2026-07-08T16:34:55.023172;625.12;95.30;628.15
reactor;2026-07-08T16:34:55.695810;625.17;94.61;628.15
reactor;2026-07-08T16:34:56.351241;625.22;94.07;628.15
reactor;2026-07-08T16:34:57.005605;625.26;93.27;628.15
reactor;2026-07-08T16:34:57.662967;625.30;92.68;628.15
reactor;2026-07-08T16:34:58.318663;625.34;92.21;628.15
reactor;2026-07-08T16:34:58.989876;625.39;91.40;628.15
reactor;2026-07-08T16:34:59.643965;625.44;90.57;628.15
reactor;2026-07-08T16:35:00.316473;625.48;90.01;628.15
reactor;2026-07-08T16:35:00.987500;625.52;89.40;628.15
reactor;2026-07-08T16:35:01.658937;625.57;88.72;628.15
reactor;2026-07-08T16:35:02.315314;625.61;88.22;628.15
reactor;2026-07-08T16:35:02.970527;625.66;87.58;628.15
reactor;2026-07-08T16:35:03.610657;625.69;87.05;628.15
reactor;2026-07-08T16:35:04.280429;625.74;86.09;628.15
reactor;2026-07-08T16:35:04.937587;625.79;85.66;628.15
reactor;2026-07-08T16:35:05.608577;625.83;85.15;628.15
reactor;2026-07-08T16:35:06.280481;625.87;84.50;628.15
reactor;2026-07-08T16:35:06.951153;625.93;83.68;628.15
reactor;2026-07-08T16:35:07.590413;625.96;97.38;629.15
reactor;2026-07-08T16:35:08.277816;626.01;96.60;629.15
reactor;2026-07-08T16:35:08.934042;626.06;95.95;629.15
reactor;2026-07-08T16:35:09.590381;626.10;95.40;629.15
reactor;2026-07-08T16:35:10.245339;626.15;94.86;629.15
reactor;2026-07-08T16:35:10.899332;626.18;94.41;629.15
reactor;2026-07-08T16:35:11.573095;626.23;93.75;629.15
reactor;2026-07-08T16:35:12.244004;626.28;93.01;629.15
reactor;2026-07-08T16:35:12.883646;626.31;92.48;629.15
reactor;2026-07-08T16:35:13.539252;626.37;91.52;629.15
reactor;2026-07-08T16:35:14.194188;626.40;91.05;629.15
reactor;2026-07-08T16:35:14.834301;626.45;90.36;629.15
reactor;2026-07-08T16:35:15.489011;626.51;89.29;629.15
reactor;2026-07-08T16:35:16.129925;626.54;88.83;629.15
reactor;2026-07-08T16:35:16.799340;626.59;88.07;629.15
reactor;2026-07-08T16:35:17.470965;626.64;87.46;629.15
reactor;2026-07-08T16:35:18.143304;626.67;87.08;629.15
reactor;2026-07-08T16:35:18.797403;626.73;86.32;629.15
reactor;2026-07-08T16:35:19.437376;626.76;85.81;629.15
reactor;2026-07-08T16:35:20.092659;626.81;85.31;629.15
reactor;2026-07-08T16:35:20.732772;626.84;85.00;629.15
reactor;2026-07-08T16:35:21.405497;626.89;84.29;629.15
reactor;2026-07-08T16:35:22.044440;626.94;97.84;630.15
reactor;2026-07-08T16:35:22.715334;626.97;97.33;630.15
reactor;2026-07-08T16:35:23.388448;627.03;96.56;630.15
reactor;2026-07-08T16:35:24.042802;627.08;95.66;630.15
reactor;2026-07-08T16:35:24.713964;627.11;95.25;630.15
reactor;2026-07-08T16:35:25.353962;627.16;94.72;630.15
reactor;2026-07-08T16:35:26.009105;627.19;94.20;630.15
reactor;2026-07-08T16:35:26.665696;627.24;93.52;630.15
reactor;2026-07-08T16:35:27.336749;627.29;92.87;630.15
reactor;2026-07-08T16:35:27.976881;627.33;92.39;630.15
reactor;2026-07-08T16:35:28.633737;627.38;91.68;630.15
reactor;2026-07-08T16:35:29.301976;627.43;90.91;630.15
reactor;2026-07-08T16:35:29.944638;627.46;90.55;630.15
reactor;2026-07-08T16:35:30.597528;627.51;89.71;630.15
reactor;2026-07-08T16:35:31.237644;627.55;89.20;630.15
reactor;2026-07-08T16:35:31.877213;627.60;88.48;630.15
reactor;2026-07-08T16:35:32.516723;627.63;88.05;630.15
reactor;2026-07-08T16:35:33.188320;627.68;87.48;630.15
reactor;2026-07-08T16:35:33.828145;627.73;86.95;630.15
reactor;2026-07-08T16:35:34.468098;627.76;86.51;630.15
reactor;2026-07-08T16:35:35.107821;627.81;85.80;630.15
reactor;2026-07-08T16:35:35.777866;627.85;85.24;630.15
reactor;2026-07-08T16:35:36.418925;627.90;84.52;630.15
reactor;2026-07-08T16:35:37.105115;627.95;98.03;631.15
reactor;2026-07-08T16:35:37.744956;627.98;97.58;631.15
reactor;2026-07-08T16:35:38.416380;628.03;97.05;631.15
reactor;2026-07-08T16:35:39.088037;628.06;96.63;631.15
reactor;2026-07-08T16:35:39.727627;628.11;95.97;631.15
reactor;2026-07-08T16:35:40.367757;628.16;95.11;631.15
reactor;2026-07-08T16:35:41.022050;628.20;94.60;631.15
reactor;2026-07-08T16:35:41.693066;628.25;93.95;631.15
reactor;2026-07-08T16:35:42.349450;628.28;93.48;631.15
reactor;2026-07-08T16:35:42.989766;628.33;92.70;631.15
reactor;2026-07-08T16:35:43.643345;628.38;92.11;631.15
reactor;2026-07-08T16:35:44.283761;628.41;91.70;631.15
reactor;2026-07-08T16:35:44.939215;628.46;91.18;631.15
reactor;2026-07-08T16:35:45.579717;628.49;90.60;631.15
reactor;2026-07-08T16:35:46.234718;628.55;89.75;631.15
reactor;2026-07-08T16:35:46.874989;628.58;89.33;631.15
reactor;2026-07-08T16:35:47.529781;628.63;88.77;631.15
reactor;2026-07-08T16:35:48.186245;628.68;88.06;631.15
reactor;2026-07-08T16:35:48.841032;628.71;87.65;631.15
reactor;2026-07-08T16:35:49.497098;628.76;86.75;631.15
reactor;2026-07-08T16:35:50.136258;628.80;86.34;631.15
reactor;2026-07-08T16:35:50.807198;628.84;85.72;631.15
reactor;2026-07-08T16:35:51.447627;628.89;85.19;631.15
reactor;2026-07-08T16:35:52.119965;628.92;99.22;632.15
reactor;2026-07-08T16:35:52.759284;628.97;98.32;632.15
reactor;2026-07-08T16:35:53.397109;629.01;97.76;632.15
reactor;2026-07-08T16:35:54.071022;629.06;97.05;632.15
reactor;2026-07-08T16:35:54.723707;629.11;96.22;632.15
reactor;2026-07-08T16:35:55.381169;629.14;95.75;632.15
reactor;2026-07-08T16:35:56.034669;629.19;95.15;632.15
reactor;2026-07-08T16:35:56.708222;629.25;94.29;632.15
reactor;2026-07-08T16:35:57.363719;629.28;93.63;632.15
reactor;2026-07-08T16:35:58.002504;629.33;92.85;632.15
reactor;2026-07-08T16:35:58.641546;629.37;92.34;632.15
reactor;2026-07-08T16:35:59.280110;629.42;91.58;632.15
reactor;2026-07-08T16:35:59.920938;629.45;91.14;632.15
reactor;2026-07-08T16:36:00.609323;629.50;90.46;632.15
reactor;2026-07-08T16:36:01.263623;629.55;89.93;632.15
reactor;2026-07-08T16:36:01.920633;629.58;89.43;632.15
reactor;2026-07-08T16:36:02.590700;629.64;88.59;632.15
reactor;2026-07-08T16:36:03.231440;629.68;87.95;632.15
reactor;2026-07-08T16:36:03.870722;629.72;87.43;632.15
reactor;2026-07-08T16:36:04.542371;629.77;86.94;632.15
reactor;2026-07-08T16:36:05.214471;629.80;86.65;632.15
reactor;2026-07-08T16:36:05.851844;629.85;86.04;632.15
reactor;2026-07-08T16:36:06.509205;629.90;85.14;632.15
reactor;2026-07-08T16:36:07.212405;629.93;98.87;633.15
reactor;2026-07-08T16:36:07.882893;629.98;98.16;633.15
reactor;2026-07-08T16:36:08.523970;630.04;97.28;633.15
reactor;2026-07-08T16:36:09.161806;630.07;96.72;633.15
reactor;2026-07-08T16:36:09.834579;630.12;96.05;633.15
reactor;2026-07-08T16:36:10.505283;630.16;95.44;633.15
reactor;2026-07-08T16:36:11.160115;630.21;94.71;633.15
reactor;2026-07-08T16:36:11.815424;630.26;94.17;633.15
reactor;2026-07-08T16:36:12.455833;630.29;93.75;633.15
reactor;2026-07-08T16:36:13.110775;630.34;93.02;633.15
reactor;2026-07-08T16:36:13.749936;630.37;92.52;633.15
reactor;2026-07-08T16:36:14.422228;630.42;91.76;633.15
reactor;2026-07-08T16:36:15.063366;630.48;90.87;633.15
reactor;2026-07-08T16:36:15.732842;630.51;90.35;633.15
reactor;2026-07-08T16:36:16.372898;630.56;89.60;633.15
reactor;2026-07-08T16:36:17.011993;630.60;89.17;633.15
reactor;2026-07-08T16:36:17.684035;630.65;88.42;633.15
reactor;2026-07-08T16:36:18.324783;630.70;87.86;633.15
reactor;2026-07-08T16:36:18.962612;630.73;87.47;633.15
reactor;2026-07-08T16:36:19.635902;630.78;86.73;633.15
reactor;2026-07-08T16:36:20.305795;630.81;86.34;633.15
reactor;2026-07-08T16:36:20.979014;630.86;85.59;633.15
reactor;2026-07-08T16:36:21.618561;630.91;84.84;633.15
reactor;2026-07-08T16:36:22.258044;630.95;98.75;634.15
reactor;2026-07-08T16:36:22.929526;631.00;98.16;634.15
reactor;2026-07-08T16:36:23.600051;631.05;97.34;634.15
reactor;2026-07-08T16:36:24.239235;631.08;96.80;634.15
reactor;2026-07-08T16:36:24.895972;631.13;96.05;634.15
reactor;2026-07-08T16:36:25.567486;631.17;95.48;634.15
reactor;2026-07-08T16:36:26.239038;631.22;94.92;634.15
reactor;2026-07-08T16:36:26.876818;631.27;94.22;634.15
reactor;2026-07-08T16:36:27.533688;631.30;93.64;634.15
reactor;2026-07-08T16:36:28.188040;631.35;93.00;634.15
reactor;2026-07-08T16:36:28.827771;631.38;92.60;634.15
reactor;2026-07-08T16:36:29.483997;631.43;92.04;634.15
reactor;2026-07-08T16:36:30.140144;631.48;91.32;634.15
reactor;2026-07-08T16:36:30.777798;631.52;90.83;634.15
reactor;2026-07-08T16:36:31.432975;631.57;90.12;634.15
reactor;2026-07-08T16:36:32.105995;631.60;89.75;634.15
reactor;2026-07-08T16:36:32.778271;631.65;89.09;634.15
reactor;2026-07-08T16:36:33.433041;631.70;88.37;634.15
reactor;2026-07-08T16:36:34.072530;631.73;87.95;634.15
reactor;2026-07-08T16:36:34.727252;631.78;87.36;634.15
reactor;2026-07-08T16:36:35.398545;631.81;86.87;634.15
reactor;2026-07-08T16:36:36.039545;631.86;86.14;634.15
reactor;2026-07-08T16:36:36.694402;631.91;85.47;634.15
reactor;2026-07-08T16:36:37.334971;631.95;99.31;635.15
reactor;2026-07-08T16:36:37.972374;632.00;98.59;635.15
reactor;2026-07-08T16:36:38.628279;632.03;97.92;635.15
reactor;2026-07-08T16:36:39.301536;632.08;97.19;635.15
reactor;2026-07-08T16:36:39.940174;632.14;96.42;635.15
reactor;2026-07-08T16:36:40.596668;632.17;95.90;635.15
reactor;2026-07-08T16:36:41.250123;632.22;95.26;635.15
reactor;2026-07-08T16:36:41.890795;632.25;94.75;635.15
reactor;2026-07-08T16:36:42.530667;632.30;94.18;635.15
reactor;2026-07-08T16:36:43.202765;632.35;93.53;635.15
reactor;2026-07-08T16:36:43.841613;632.38;93.10;635.15
reactor;2026-07-08T16:36:44.496415;632.43;92.43;635.15
reactor;2026-07-08T16:36:45.153090;632.47;91.91;635.15
reactor;2026-07-08T16:36:45.806834;632.51;91.48;635.15
reactor;2026-07-08T16:36:46.462732;632.56;91.06;635.15
reactor;2026-07-08T16:36:47.118203;632.60;90.39;635.15
reactor;2026-07-08T16:36:47.789388;632.65;89.67;635.15
reactor;2026-07-08T16:36:48.447116;632.68;89.31;635.15
reactor;2026-07-08T16:36:49.101579;632.73;88.52;635.15
reactor;2026-07-08T16:36:49.758108;632.78;87.92;635.15
reactor;2026-07-08T16:36:50.412469;632.81;87.22;635.15
reactor;2026-07-08T16:36:51.070381;632.86;86.56;635.15
reactor;2026-07-08T16:36:51.725255;632.90;85.97;635.15
reactor;2026-07-08T16:36:52.380505;632.95;99.51;636.15
reactor;2026-07-08T16:36:53.049768;633.00;98.76;636.15
reactor;2026-07-08T16:36:53.720999;633.03;98.26;636.15
reactor;2026-07-08T16:36:54.360905;633.08;97.60;636.15
reactor;2026-07-08T16:36:55.000351;633.12;97.12;636.15
reactor;2026-07-08T16:36:55.672186;633.16;96.48;636.15
reactor;2026-07-08T16:36:56.343661;633.22;95.70;636.15
reactor;2026-07-08T16:36:56.984378;633.25;95.10;636.15
reactor;2026-07-08T16:36:57.656290;633.30;94.52;636.15
reactor;2026-07-08T16:36:58.294562;633.35;93.88;636.15
reactor;2026-07-08T16:36:58.981675;633.38;93.48;636.15
reactor;2026-07-08T16:36:59.638976;633.43;92.53;636.15
reactor;2026-07-08T16:37:00.294740;633.47;92.14;636.15
reactor;2026-07-08T16:37:00.950066;633.51;91.62;636.15
reactor;2026-07-08T16:37:01.605500;633.56;91.20;636.15
reactor;2026-07-08T16:37:02.291991;633.59;90.70;636.15
reactor;2026-07-08T16:37:02.964709;633.65;89.80;636.15
reactor;2026-07-08T16:37:03.635285;633.70;89.14;636.15
reactor;2026-07-08T16:37:04.307614;633.73;88.64;636.15
reactor;2026-07-08T16:37:04.977251;633.78;87.88;636.15
reactor;2026-07-08T16:37:05.634444;633.83;87.17;636.15
reactor;2026-07-08T16:37:06.306162;633.87;86.58;636.15
reactor;2026-07-08T16:37:06.975461;633.92;85.85;636.15
reactor;2026-07-08T16:37:07.648456;633.97;99.35;637.15
reactor;2026-07-08T16:37:08.319312;634.00;98.97;637.15
reactor;2026-07-08T16:37:08.975431;634.05;98.28;637.15
reactor;2026-07-08T16:37:09.647823;634.10;97.44;637.15
reactor;2026-07-08T16:37:10.285681;634.13;97.10;637.15
reactor;2026-07-08T16:37:10.941358;634.18;96.29;637.15
reactor;2026-07-08T16:37:11.597951;634.22;95.77;637.15
reactor;2026-07-08T16:37:12.269043;634.27;95.12;637.15
reactor;2026-07-08T16:37:12.940111;634.32;94.44;637.15
reactor;2026-07-08T16:37:13.595449;634.35;93.97;637.15
reactor;2026-07-08T16:37:14.250327;634.40;93.41;637.15
reactor;2026-07-08T16:37:14.892053;634.45;92.82;637.15
reactor;2026-07-08T16:37:15.562387;634.48;92.40;637.15
reactor;2026-07-08T16:37:16.200836;634.53;91.81;637.15
reactor;2026-07-08T16:37:16.840797;634.56;91.32;637.15
reactor;2026-07-08T16:37:17.496577;634.61;90.60;637.15
reactor;2026-07-08T16:37:18.137615;634.64;90.20;637.15
reactor;2026-07-08T16:37:18.777001;634.69;89.56;637.15
reactor;2026-07-08T16:37:19.432771;634.74;88.94;637.15
reactor;2026-07-08T16:37:20.086401;634.78;88.34;637.15
reactor;2026-07-08T16:37:20.743500;634.83;87.59;637.15
reactor;2026-07-08T16:37:21.398845;634.86;87.00;637.15
reactor;2026-07-08T16:37:22.071736;634.91;86.23;637.15
reactor;2026-07-08T16:37:22.741903;634.96;99.71;638.15
reactor;2026-07-08T16:37:23.411458;635.00;99.24;638.15
reactor;2026-07-08T16:37:24.053410;635.05;98.57;638.15
reactor;2026-07-08T16:37:24.690555;635.10;97.88;638.15
reactor;2026-07-08T16:37:25.330597;635.13;97.39;638.15
reactor;2026-07-08T16:37:25.970121;635.18;96.70;638.15
reactor;2026-07-08T16:37:26.641346;635.22;96.15;638.15
reactor;2026-07-08T16:37:27.282797;635.26;95.64;638.15
reactor;2026-07-08T16:37:27.922154;635.30;95.26;638.15
reactor;2026-07-08T16:37:28.577609;635.35;94.52;638.15
reactor;2026-07-08T16:37:29.232977;635.40;93.83;638.15
reactor;2026-07-08T16:37:29.903484;635.43;93.32;638.15
reactor;2026-07-08T16:37:30.592465;635.48;92.70;638.15
reactor;2026-07-08T16:37:31.262715;635.53;91.85;638.15
reactor;2026-07-08T16:37:31.934207;635.57;91.29;638.15
reactor;2026-07-08T16:37:32.590664;635.61;90.61;638.15
reactor;2026-07-08T16:37:33.260752;635.66;89.96;638.15
reactor;2026-07-08T16:37:33.916133;635.70;89.54;638.15
reactor;2026-07-08T16:37:34.573351;635.75;88.91;638.15
reactor;2026-07-08T16:37:35.211486;635.78;88.42;638.15
reactor;2026-07-08T16:37:35.883022;635.83;87.63;638.15
reactor;2026-07-08T16:37:36.540016;635.88;86.86;638.15
reactor;2026-07-08T16:37:37.195945;635.91;100.00;639.15
reactor;2026-07-08T16:37:37.833989;635.96;100.00;639.15
reactor;2026-07-08T16:37:38.474076;635.99;99.71;639.15
reactor;2026-07-08T16:37:39.114610;636.05;98.93;639.15
reactor;2026-07-08T16:37:39.783874;636.10;98.25;639.15
reactor;2026-07-08T16:37:40.456492;636.13;97.67;639.15
reactor;2026-07-08T16:37:41.094680;636.18;97.12;639.15
reactor;2026-07-08T16:37:41.734815;636.21;96.50;639.15
reactor;2026-07-08T16:37:42.391131;636.27;95.58;639.15
reactor;2026-07-08T16:37:43.046069;636.32;95.01;639.15
reactor;2026-07-08T16:37:43.687548;636.35;94.65;639.15
reactor;2026-07-08T16:37:44.341814;636.39;94.11;639.15
reactor;2026-07-08T16:37:45.013253;636.43;93.66;639.15
reactor;2026-07-08T16:37:45.667891;636.48;92.93;639.15
reactor;2026-07-08T16:37:46.307820;636.53;92.41;639.15
reactor;2026-07-08T16:37:46.963880;636.56;91.97;639.15
reactor;2026-07-08T16:37:47.635290;636.61;91.18;639.15
reactor;2026-07-08T16:37:48.305608;636.64;90.80;639.15
reactor;2026-07-08T16:37:48.946452;636.69;90.10;639.15
reactor;2026-07-08T16:37:49.601525;636.74;89.51;639.15
reactor;2026-07-08T16:37:50.256249;636.78;88.84;639.15
reactor;2026-07-08T16:37:50.897711;636.82;88.13;639.15
reactor;2026-07-08T16:37:51.552552;636.86;100.00;640.15
reactor;2026-07-08T16:37:52.206961;636.91;100.00;640.15
reactor;2026-07-08T16:37:52.846825;636.96;100.00;640.15
reactor;2026-07-08T16:37:53.488257;636.99;100.00;640.15
reactor;2026-07-08T16:37:54.158281;637.04;99.24;640.15
reactor;2026-07-08T16:37:54.845883;637.08;98.52;640.15
reactor;2026-07-08T16:37:55.517310;637.13;97.76;640.15
reactor;2026-07-08T16:37:56.156160;637.18;97.30;640.15
reactor;2026-07-08T16:37:56.828686;637.21;96.94;640.15
