deviceName;timestamp;processValue;workingOutput;workingSetpoint
reactor;2026-07-08T11:32:18.832019;680.29;100.00;685.15
reactor;2026-07-08T11:32:19.552324;680.33;100.00;685.15
reactor;2026-07-08T11:32:20.206504;680.37;100.00;685.15
reactor;2026-07-08T11:32:20.879270;680.42;100.00;685.15
reactor;2026-07-08T11:32:21.545111;680.45;100.00;685.15
reactor;2026-07-08T11:32:22.221268;680.48;100.00;686.15
reactor;2026-07-08T11:32:22.908905;680.53;100.00;686.15
reactor;2026-07-08T11:32:23.582002;680.55;100.00;686.15
reactor;2026-07-08T11:32:24.240588;680.60;100.00;686.15
reactor;2026-07-08T11:32:24.907880;680.63;100.00;686.15
reactor;2026-07-08T11:32:25.562941;680.66;100.00;686.15
reactor;2026-07-08T11:32:26.235907;680.70;100.00;686.15
reactor;2026-07-08T11:32:26.955201;680.74;100.00;686.15
reactor;2026-07-08T11:32:27.626040;680.77;100.00;686.15
reactor;2026-07-08T11:32:28.281002;680.81;100.00;686.15
reactor;2026-07-08T11:32:28.956043;680.85;100.00;686.15
reactor;2026-07-08T11:32:29.625378;680.88;100.00;686.15
reactor;2026-07-08T11:32:30.329459;680.92;100.00;686.15
reactor;2026-07-08T11:32:30.968465;680.96;100.00;686.15
reactor;2026-07-08T11:32:31.609618;680.99;100.00;686.15
reactor;2026-07-08T11:32:32.280380;681.03;100.00;686.15
reactor;2026-07-08T11:32:32.966021;681.08;100.00;686.15
reactor;2026-07-08T11:32:33.638375;681.11;100.00;686.15
reactor;2026-07-08T11:32:34.325604;681.15;100.00;686.15
reactor;2026-07-08T11:32:35.030135;681.19;100.00;686.15
reactor;2026-07-08T11:32:35.699645;681.22;100.00;686.15
reactor;2026-07-08T11:32:36.341485;681.26;100.00;686.15
reactor;2026-07-08T11:32:36.996961;681.30;100.00;686.15
reactor;2026-07-08T11:32:37.652292;681.33;100.00;687.15
reactor;2026-07-08T11:32:38.308572;681.37;100.00;687.15
reactor;2026-07-08T11:32:38.981694;681.40;100.00;687.15
reactor;2026-07-08T11:32:39.649587;681.44;100.00;687.15
reactor;2026-07-08T11:32:40.359853;681.48;100.00;687.15
reactor;2026-07-08T11:32:41.048299;681.52;100.00;687.15
reactor;2026-07-08T11:32:41.722136;681.55;100.00;687.15
reactor;2026-07-08T11:32:42.433384;681.59;100.00;687.15
reactor;2026-07-08T11:32:43.104748;681.63;100.00;687.15
reactor;2026-07-08T11:32:43.745244;681.66;100.00;687.15
reactor;2026-07-08T11:32:44.414391;681.71;100.00;687.15
reactor;2026-07-08T11:32:45.086303;681.74;100.00;687.15
reactor;2026-07-08T11:32:45.739276;681.77;100.00;687.15
reactor;2026-07-08T11:32:46.406961;681.81;100.00;687.15
reactor;2026-07-08T11:32:47.084567;681.85;100.00;687.15
reactor;2026-07-08T11:32:47.740817;681.88;100.00;687.15
reactor;2026-07-08T11:32:48.413298;681.92;100.00;687.15
reactor;2026-07-08T11:32:49.146044;681.97;100.00;687.15
reactor;2026-07-08T11:32:49.850846;682.01;100.00;687.15
reactor;2026-07-08T11:32:50.571114;682.05;100.00;687.15
reactor;2026-07-08T11:32:51.254356;682.07;100.00;687.15
reactor;2026-07-08T11:32:51.962135;682.12;100.00;687.15
reactor;2026-07-08T11:32:52.632463;682.16;100.00;688.15
reactor;2026-07-08T11:32:53.321299;682.20;100.00;688.15
reactor;2026-07-08T11:32:53.964020;682.23;100.00;688.15
reactor;2026-07-08T11:32:54.632981;682.27;100.00;688.15
reactor;2026-07-08T11:32:55.334310;682.31;100.00;688.15
reactor;2026-07-08T11:32:55.977009;682.34;100.00;688.15
reactor;2026-07-08T11:32:56.630126;682.39;100.00;688.15
reactor;2026-07-08T11:32:57.301813;682.41;100.00;688.15
reactor;2026-07-08T11:32:57.988281;682.46;100.00;688.15
reactor;2026-07-08T11:32:58.645227;682.50;100.00;688.15
reactor;2026-07-08T11:32:59.319863;682.52;100.00;688.15
reactor;2026-07-08T11:32:59.989705;682.56;100.00;688.15
reactor;2026-07-08T11:33:00.709980;682.60;100.00;688.15
reactor;2026-07-08T11:33:01.396048;682.64;100.00;688.15
reactor;2026-07-08T11:33:02.035039;682.67;100.00;688.15
reactor;2026-07-08T11:33:02.732111;682.71;100.00;688.15
reactor;2026-07-08T11:33:03.376820;682.75;100.00;688.15
reactor;2026-07-08T11:33:04.049088;682.78;100.00;688.15
reactor;2026-07-08T11:33:04.721826;682.82;100.00;688.15
reactor;2026-07-08T11:33:05.424115;682.86;100.00;688.15
reactor;2026-07-08T11:33:06.065127;682.89;100.00;688.15
reactor;2026-07-08T11:33:06.724719;682.93;100.00;688.15
reactor;2026-07-08T11:33:07.375010;682.96;100.00;689.15
reactor;2026-07-08T11:33:08.029488;683.00;100.00;689.15
reactor;2026-07-08T11:33:08.720874;683.04;100.00;689.15
reactor;2026-07-08T11:33:09.406549;683.09;100.00;689.15
reactor;2026-07-08T11:33:10.063531;683.11;100.00;689.15
reactor;2026-07-08T11:33:10.737478;683.15;100.00;689.15
reactor;2026-07-08T11:33:11.388708;683.18;100.00;689.15
reactor;2026-07-08T11:33:12.058879;683.22;100.00;689.15
reactor;2026-07-08T11:33:12.733318;683.26;100.00;689.15
reactor;2026-07-08T11:33:13.409849;683.29;100.00;689.15
reactor;2026-07-08T11:33:14.073590;683.33;100.00;689.15
reactor;2026-07-08T11:33:14.747039;683.37;100.00;689.15
reactor;2026-07-08T11:33:15.403260;683.40;100.00;689.15
reactor;2026-07-08T11:33:16.072452;683.44;100.00;689.15
reactor;2026-07-08T11:33:16.750381;683.48;100.00;689.15
reactor;2026-07-08T11:33:17.417231;683.51;100.00;689.15
reactor;2026-07-08T11:33:18.136222;683.55;100.00;689.15
reactor;2026-07-08T11:33:18.807571;683.59;100.00;689.15
reactor;2026-07-08T11:33:19.479533;683.63;100.00;689.15
reactor;2026-07-08T11:33:20.123280;683.66;100.00;689.15
reactor;2026-07-08T11:33:20.808998;683.70;100.00;689.15
reactor;2026-07-08T11:33:21.494687;683.74;100.00;689.15
reactor;2026-07-08T11:33:22.180073;683.77;100.00;689.15
reactor;2026-07-08T11:33:22.821791;683.81;100.00;690.15
reactor;2026-07-08T11:33:23.492686;683.85;100.00;690.15
reactor;2026-07-08T11:33:24.163317;683.87;100.00;690.15
reactor;2026-07-08T11:33:24.820463;683.91;100.00;690.15
reactor;2026-07-08T11:33:25.540085;683.95;100.00;690.15
reactor;2026-07-08T11:33:26.210836;683.98;100.00;690.15
reactor;2026-07-08T11:33:26.882616;684.02;100.00;690.15
reactor;2026-07-08T11:33:27.574277;684.06;100.00;690.15
reactor;2026-07-08T11:33:28.228681;684.09;100.00;690.15
reactor;2026-07-08T11:33:28.880845;684.13;100.00;690.15
reactor;2026-07-08T11:33:29.519622;684.17;100.00;690.15
reactor;2026-07-08T11:33:30.195534;684.19;100.00;690.15
reactor;2026-07-08T11:33:30.881141;684.23;100.00;690.15
reactor;2026-07-08T11:33:31.550541;684.27;100.00;690.15
reactor;2026-07-08T11:33:32.206079;684.30;100.00;690.15
reactor;2026-07-08T11:33:32.892870;684.34;100.00;690.15
reactor;2026-07-08T11:33:33.622099;684.38;100.00;690.15
reactor;2026-07-08T11:33:34.317317;684.42;100.00;690.15
reactor;2026-07-08T11:33:35.003860;684.44;100.00;690.15
reactor;2026-07-08T11:33:35.660287;684.48;100.00;690.15
reactor;2026-07-08T11:33:36.300532;684.52;100.00;690.15
reactor;2026-07-08T11:33:36.986665;684.55;100.00;690.15
reactor;2026-07-08T11:33:37.674291;684.59;100.00;691.15
reactor;2026-07-08T11:33:38.319269;684.63;100.00;691.15
reactor;2026-07-08T11:33:38.972139;684.66;100.00;691.15
reactor;2026-07-08T11:33:39.625767;684.70;100.00;691.15
reactor;2026-07-08T11:33:40.297466;684.73;100.00;691.15
reactor;2026-07-08T11:33:40.956239;684.77;100.00;691.15
reactor;2026-07-08T11:33:41.609212;684.80;100.00;691.15
reactor;2026-07-08T11:33:42.263712;684.83;100.00;691.15
reactor;2026-07-08T11:33:42.984069;684.87;100.00;691.15
reactor;2026-07-08T11:33:43.659007;684.91;100.00;691.15
reactor;2026-07-08T11:33:44.379002;684.95;100.00;691.15
reactor;2026-07-08T11:33:45.029823;684.98;100.00;691.15
reactor;2026-07-08T11:33:45.668934;685.02;100.00;691.15
reactor;2026-07-08T11:33:46.325637;685.05;100.00;691.15
reactor;2026-07-08T11:33:46.979376;685.09;100.00;691.15
reactor;2026-07-08T11:33:47.620671;685.13;100.00;691.15
reactor;2026-07-08T11:33:48.297656;685.16;100.00;691.15
reactor;2026-07-08T11:33:48.964488;685.20;100.00;691.15
reactor;2026-07-08T11:33:49.617649;685.24;100.00;691.15
reactor;2026-07-08T11:33:50.274411;685.26;100.00;691.15
reactor;2026-07-08T11:33:50.995146;685.31;100.00;691.15
reactor;2026-07-08T11:33:51.665419;685.35;100.00;691.15
reactor;2026-07-08T11:33:52.352266;685.37;100.00;691.15
reactor;2026-07-08T11:33:53.023722;685.41;100.00;692.15
reactor;2026-07-08T11:33:53.695357;685.45;100.00;692.15
reactor;2026-07-08T11:33:54.398268;685.49;100.00;692.15
reactor;2026-07-08T11:33:55.120414;685.52;100.00;692.15
reactor;2026-07-08T11:33:55.807367;685.56;100.00;692.15
reactor;2026-07-08T11:33:56.479174;685.59;100.00;692.15
reactor;2026-07-08T11:33:57.151610;685.62;100.00;692.15
reactor;2026-07-08T11:33:57.788138;685.66;100.00;692.15
reactor;2026-07-08T11:33:58.460846;685.70;100.00;692.15
reactor;2026-07-08T11:33:59.133035;685.73;100.00;692.15
reactor;2026-07-08T11:33:59.805994;685.77;100.00;692.15
reactor;2026-07-08T11:34:00.458917;685.81;100.00;692.15
reactor;2026-07-08T11:34:01.148062;685.84;100.00;692.15
reactor;2026-07-08T11:34:01.803481;685.88;100.00;692.15
reactor;2026-07-08T11:34:02.522934;685.92;100.00;692.15
reactor;2026-07-08T11:34:03.192796;685.96;100.00;692.15
reactor;2026-07-08T11:34:03.865317;685.99;100.00;692.15
reactor;2026-07-08T11:34:04.544034;686.03;100.00;692.15
reactor;2026-07-08T11:34:05.209464;686.06;100.00;692.15
reactor;2026-07-08T11:34:05.879182;686.10;100.00;692.15
reactor;2026-07-08T11:34:06.583547;686.14;100.00;692.15
reactor;2026-07-08T11:34:07.254244;686.18;100.00;692.15
reactor;2026-07-08T11:34:07.949135;686.20;100.00;693.15
reactor;2026-07-08T11:34:08.598113;686.25;100.00;693.15
reactor;2026-07-08T11:34:09.268826;686.28;100.00;693.15
reactor;2026-07-08T11:34:09.911540;686.31;100.00;693.15
reactor;2026-07-08T11:34:10.580045;686.35;100.00;693.15
reactor;2026-07-08T11:34:11.220545;686.38;100.00;693.15
reactor;2026-07-08T11:34:11.892473;686.42;100.00;693.15
reactor;2026-07-08T11:34:12.567500;686.45;100.00;693.15
reactor;2026-07-08T11:34:13.267430;686.49;100.00;693.15
reactor;2026-07-08T11:34:13.943375;686.52;100.00;693.15
reactor;2026-07-08T11:34:14.626086;686.56;100.00;693.15
reactor;2026-07-08T11:34:15.335663;686.60;100.00;693.15
reactor;2026-07-08T11:34:16.012658;686.63;100.00;693.15
reactor;2026-07-08T11:34:16.657250;686.67;100.00;693.15
reactor;2026-07-08T11:34:17.343443;686.71;100.00;693.15
reactor;2026-07-08T11:34:18.000188;686.74;100.00;693.15
reactor;2026-07-08T11:34:18.654074;686.78;100.00;693.15
reactor;2026-07-08T11:34:19.347106;686.82;100.00;693.15
reactor;2026-07-08T11:34:20.013518;686.84;100.00;693.15
reactor;2026-07-08T11:34:20.700864;686.88;100.00;693.15
reactor;2026-07-08T11:34:21.373568;686.92;100.00;693.15
reactor;2026-07-08T11:34:22.045341;686.95;100.00;693.15
reactor;2026-07-08T11:34:22.704519;686.99;100.00;694.15
reactor;2026-07-08T11:34:23.387138;687.03;100.00;694.15
reactor;2026-07-08T11:34:24.028473;687.05;100.00;694.15
reactor;2026-07-08T11:34:24.716988;687.09;100.00;694.15
reactor;2026-07-08T11:34:25.389155;687.13;100.00;694.15
reactor;2026-07-08T11:34:26.042943;687.15;100.00;694.15
reactor;2026-07-08T11:34:26.729768;687.20;100.00;694.15
reactor;2026-07-08T11:34:27.370148;687.24;100.00;694.15
reactor;2026-07-08T11:34:28.008405;687.27;100.00;694.15
reactor;2026-07-08T11:34:28.664460;687.31;100.00;694.15
reactor;2026-07-08T11:34:29.320195;687.33;100.00;694.15
reactor;2026-07-08T11:34:29.991767;687.37;100.00;694.15
reactor;2026-07-08T11:34:30.710540;687.41;100.00;694.15
reactor;2026-07-08T11:34:31.381624;687.45;100.00;694.15
reactor;2026-07-08T11:34:32.038588;687.47;100.00;694.15
reactor;2026-07-08T11:34:32.696027;687.51;100.00;694.15
reactor;2026-07-08T11:34:33.381344;687.56;100.00;694.15
reactor;2026-07-08T11:34:34.051736;687.58;100.00;694.15
reactor;2026-07-08T11:34:34.725389;687.62;100.00;694.15
reactor;2026-07-08T11:34:35.397605;687.66;100.00;694.15
reactor;2026-07-08T11:34:36.052237;687.69;100.00;694.15
reactor;2026-07-08T11:34:36.754964;687.72;100.00;694.15
reactor;2026-07-08T11:34:37.394784;687.76;100.00;694.15
reactor;2026-07-08T11:34:38.034931;687.78;100.00;695.15
reactor;2026-07-08T11:34:38.771058;687.83;100.00;695.15
reactor;2026-07-08T11:34:39.424315;687.87;100.00;695.15
reactor;2026-07-08T11:34:40.096480;687.90;100.00;695.15
reactor;2026-07-08T11:34:40.783669;687.93;100.00;695.15
reactor;2026-07-08T11:34:41.470758;687.97;100.00;695.15
reactor;2026-07-08T11:34:42.175562;688.01;100.00;695.15
reactor;2026-07-08T11:34:42.851158;688.04;100.00;695.15
reactor;2026-07-08T11:34:43.523296;688.08;100.00;695.15
reactor;2026-07-08T11:34:44.189513;688.11;100.00;695.15
reactor;2026-07-08T11:34:44.845174;688.14;100.00;695.15
reactor;2026-07-08T11:34:45.515866;688.18;100.00;695.15
reactor;2026-07-08T11:34:46.205267;688.21;100.00;695.15
reactor;2026-07-08T11:34:46.860625;688.24;100.00;695.15
reactor;2026-07-08T11:34:47.532404;688.28;100.00;695.15
reactor;2026-07-08T11:34:48.251682;688.32;100.00;695.15
reactor;2026-07-08T11:34:48.923573;688.34;100.00;695.15
reactor;2026-07-08T11:34:49.643313;688.38;100.00;695.15
reactor;2026-07-08T11:34:50.280307;688.42;100.00;695.15
reactor;2026-07-08T11:34:50.939576;688.45;100.00;695.15
reactor;2026-07-08T11:34:51.592361;688.49;100.00;695.15
reactor;2026-07-08T11:34:52.265528;688.53;100.00;695.15
reactor;2026-07-08T11:34:52.943499;688.55;100.00;696.15
reactor;2026-07-08T11:34:53.639377;688.59;100.00;696.15
reactor;2026-07-08T11:34:54.314624;688.63;100.00;696.15
reactor;2026-07-08T11:34:54.966613;688.66;100.00;696.15
reactor;2026-07-08T11:34:55.606510;688.70;100.00;696.15
reactor;2026-07-08T11:34:56.292772;688.74;100.00;696.15
reactor;2026-07-08T11:34:57.012324;688.77;100.00;696.15
reactor;2026-07-08T11:34:57.667701;688.81;100.00;696.15
reactor;2026-07-08T11:34:58.354607;688.85;100.00;696.15
reactor;2026-07-08T11:34:59.028961;688.87;100.00;696.15
reactor;2026-07-08T11:34:59.736865;688.91;100.00;696.15
reactor;2026-07-08T11:35:00.403073;688.95;100.00;696.15
reactor;2026-07-08T11:35:01.073560;688.99;100.00;696.15
reactor;2026-07-08T11:35:01.739715;689.01;100.00;696.15
reactor;2026-07-08T11:35:02.402234;689.05;100.00;696.15
reactor;2026-07-08T11:35:03.090175;689.09;100.00;696.15
reactor;2026-07-08T11:35:03.760325;689.11;100.00;696.15
reactor;2026-07-08T11:35:04.432127;689.15;100.00;696.15
reactor;2026-07-08T11:35:05.120606;689.18;100.00;696.15
reactor;2026-07-08T11:35:05.806560;689.22;100.00;696.15
reactor;2026-07-08T11:35:06.463296;689.25;100.00;696.15
reactor;2026-07-08T11:35:07.135219;689.29;100.00;696.15
reactor;2026-07-08T11:35:07.805930;689.32;100.00;696.15
reactor;2026-07-08T11:35:08.495116;689.36;100.00;697.15
reactor;2026-07-08T11:35:09.195188;689.40;100.00;697.15
reactor;2026-07-08T11:35:09.836366;689.44;100.00;697.15
reactor;2026-07-08T11:35:10.542144;689.46;100.00;697.15
reactor;2026-07-08T11:35:11.211917;689.50;100.00;697.15
reactor;2026-07-08T11:35:11.867902;689.53;100.00;697.15
reactor;2026-07-08T11:35:12.601028;689.56;100.00;697.15
reactor;2026-07-08T11:35:13.257493;689.60;100.00;697.15
reactor;2026-07-08T11:35:13.934941;689.64;100.00;697.15
reactor;2026-07-08T11:35:14.601700;689.68;100.00;697.15
reactor;2026-07-08T11:35:15.288087;689.71;100.00;697.15
reactor;2026-07-08T11:35:15.991153;689.75;100.00;697.15
reactor;2026-07-08T11:35:16.679394;689.79;100.00;697.15
