deviceName;timestamp;processValue;workingOutput;workingSetpoint
reactor;2026-07-08T02:22:22.187731;308.14;1.21;308.15
reactor;2026-07-08T02:22:22.843020;308.15;0.94;308.15
reactor;2026-07-08T02:22:23.514714;308.15;0.81;308.15
reactor;2026-07-08T02:22:24.170569;308.15;0.87;308.15
reactor;2026-07-08T02:22:24.828527;308.15;0.86;308.15
reactor;2026-07-08T02:22:25.483823;308.15;0.83;308.15
reactor;2026-07-08T02:22:26.156264;308.15;0.78;308.15
reactor;2026-07-08T02:22:26.826107;308.15;0.75;308.15
reactor;2026-07-08T02:22:27.498247;308.15;0.85;308.15
reactor;2026-07-08T02:22:28.169829;308.15;1.18;308.15
reactor;2026-07-08T02:22:28.826636;308.15;1.27;308.15
reactor;2026-07-08T02:22:29.499823;308.14;1.32;308.15
reactor;2026-07-08T02:22:30.170037;308.15;1.22;308.15
reactor;2026-07-08T02:22:30.842012;308.15;1.10;308.15
reactor;2026-07-08T02:22:31.514137;308.15;1.06;308.15
reactor;2026-07-08T02:22:32.155254;308.15;0.94;308.15
reactor;2026-07-08T02:22:32.811582;308.15;1.02;308.15
reactor;2026-07-08T02:22:33.449342;308.15;1.03;308.15
reactor;2026-07-08T02:22:34.090195;308.15;1.03;308.15
reactor;2026-07-08T02:22:34.745430;308.15;0.75;308.15
reactor;2026-07-08T02:22:35.401578;308.15;0.72;308.15
reactor;2026-07-08T02:22:36.074099;308.15;0.68;308.15
reactor;2026-07-08T02:22:36.747158;308.15;0.81;308.15
reactor;2026-07-08T02:22:37.386902;308.15;0.71;308.15
reactor;2026-07-08T02:22:38.024861;308.16;0.49;308.15
reactor;2026-07-08T02:22:38.666133;308.16;0.54;308.15
reactor;2026-07-08T02:22:39.337952;308.16;0.61;308.15
reactor;2026-07-08T02:22:39.976813;308.15;0.74;308.15
reactor;2026-07-08T02:22:40.633382;308.15;0.89;308.15
reactor;2026-07-08T02:22:41.273187;308.15;0.93;308.15
reactor;2026-07-08T02:22:41.928402;308.15;1.11;308.15
reactor;2026-07-08T02:22:42.570213;308.15;1.24;308.15
reactor;2026-07-08T02:22:43.208174;308.15;1.17;308.15
reactor;2026-07-08T02:22:43.863897;308.15;1.31;308.15
reactor;2026-07-08T02:22:44.537007;308.15;1.31;308.15
reactor;2026-07-08T02:22:45.209350;308.15;1.15;308.15
reactor;2026-07-08T02:22:45.863423;308.15;0.88;308.15
reactor;2026-07-08T02:22:46.520197;308.15;0.94;308.15
reactor;2026-07-08T02:22:47.161420;308.15;0.98;308.15
reactor;2026-07-08T02:22:47.816616;308.15;1.15;308.15
reactor;2026-07-08T02:22:48.473603;308.15;0.95;308.15
reactor;2026-07-08T02:22:49.129194;308.15;0.93;308.15
reactor;2026-07-08T02:22:49.784521;308.15;1.14;308.15
reactor;2026-07-08T02:22:50.439400;308.15;1.07;308.15
reactor;2026-07-08T02:22:51.113332;308.15;0.86;308.15
reactor;2026-07-08T02:22:51.751146;308.15;0.99;308.15
reactor;2026-07-08T02:22:52.423080;308.15;1.06;308.15
reactor;2026-07-08T02:22:53.062928;308.15;1.06;308.15
reactor;2026-07-08T02:22:53.736397;308.15;1.20;308.15
reactor;2026-07-08T02:22:54.408198;308.15;1.03;308.15
reactor;2026-07-08T02:22:55.046525;308.15;1.07;308.15
reactor;2026-07-08T02:22:55.686925;308.15;1.19;308.15
reactor;2026-07-08T02:22:56.344645;308.15;1.33;308.15
reactor;2026-07-08T02:22:57.014482;308.15;1.31;308.15
reactor;2026-07-08T02:22:57.654537;308.15;1.13;308.15
reactor;2026-07-08T02:22:58.294869;308.15;1.03;308.15
reactor;2026-07-08T02:22:58.951878;308.15;0.91;308.15
reactor;2026-07-08T02:22:59.589798;308.15;0.97;308.15
reactor;2026-07-08T02:23:00.279454;308.15;0.96;308.15
reactor;2026-07-08T02:23:00.919366;308.15;0.87;308.15
reactor;2026-07-08T02:23:01.558675;308.15;0.92;308.15
reactor;2026-07-08T02:23:02.215351;308.15;1.13;308.15
reactor;2026-07-08T02:23:02.870024;308.15;1.07;308.15
reactor;2026-07-08T02:23:03.510458;308.15;1.12;308.15
reactor;2026-07-08T02:23:04.151709;308.15;1.18;308.15
reactor;2026-07-08T02:23:04.822032;308.15;0.94;308.15
reactor;2026-07-08T02:23:05.478542;308.15;1.05;308.15
reactor;2026-07-08T02:23:06.150994;308.15;1.16;308.15
reactor;2026-07-08T02:23:06.791313;308.15;1.13;308.15
reactor;2026-07-08T02:23:07.430527;308.15;0.96;308.15
reactor;2026-07-08T02:23:08.100829;308.15;0.98;308.15
